date,code,open,high,low,close,adj_factor
2024-01-02,562700,108.98106878715772,109.34898697951087,108.86457939444226,109.22478291933726,1.0
2024-01-02,562900,87.1098293737752,87.30959806058887,87.06269390019361,87.20668586642445,1.0
2024-01-03,159210,96.9471448941759,96.98178849782263,96.08740346569955,96.40294993480262,1.0
2024-01-03,159323,87.33666743022415,87.97422236003739,87.32830821670528,87.8936344825369,1.0
2024-01-03,159512,112.64825949605468,113.26489215329492,112.32598823972434,113.16312516485156,1.0
2024-01-03,159565,116.37089473618833,117.22532104256923,116.11565065470617,116.86495815955497,1.0
2024-01-03,159637,99.75052387226751,99.85506151822212,98.93889811865779,99.22795273503985,1.0
2024-01-03,159710,100.031949885575,100.35291848327738,99.79415734464183,100.2757898355624,1.0
2024-01-03,159720,115.73523214045419,118.23852852231435,115.35462821684696,117.79955393409232,1.0
2024-01-03,159795,100.71815968470831,100.9294032976315,100.2357603645477,100.419945947696,1.0
2024-01-03,159806,116.10415806575398,116.78202847406071,115.92998002214956,116.41358013823911,1.0
2024-01-03,159824,106.43228906651218,106.46428108117965,105.69309595512433,106.0446953441686,1.0
2024-01-03,159825,105.67131714207585,107.22797761301932,105.52717760442779,107.0703629780643,1.0
2024-01-03,159827,112.2838444708602,112.66183360071236,111.01865434636528,111.0952970370133,1.0
2024-01-03,159888,87.53208679434596,88.14284323860079,87.28002810238189,87.65930363452996,1.0
2024-01-03,159889,119.00234913065154,119.21787289010129,116.14488880630567,116.51960792843914,1.0
2024-01-03,515030,100.14958916036157,100.21387399208353,99.74997977373553,100.08625536645467,1.0
2024-01-03,515250,82.94522398053006,83.21154208542093,82.00125203305073,82.10251006976291,1.0
2024-01-03,515700,118.82589378884403,118.9251345428013,118.43724215788228,118.6122868584276,1.0
2024-01-03,516380,105.43827137924298,106.2176452624045,104.8920673570316,106.04004717367869,1.0
2024-01-03,516390,91.92140845430902,92.00570782795845,90.87279741375404,91.22113059857834,1.0
2024-01-03,516520,114.82945287793082,114.84659859686865,114.07683298653048,114.32813376726598,1.0
2024-01-03,516550,90.53121733718076,91.19405404527207,89.62437282623989,90.03530340472993,1.0
2024-01-03,516590,89.66344277492294,89.79977245410684,89.26943689500024,89.35646139934249,1.0
2024-01-03,516660,108.91533995447702,110.16318268989384,108.44498973907493,110.11928646986178,1.0
2024-01-03,516810,99.84587770823585,101.4357672980036,99.55321373324294,101.29349773284675,1.0
2024-01-03,516870,107.07656972763711,107.52045763248023,106.26717980183402,106.74935328771186,1.0
2024-01-03,520720,81.69696989815556,82.29353419153303,81.68764869356745,82.09068353205234,1.0
2024-01-03,560000,88.60918729595222,88.6133016270503,88.04308188504477,88.12862364677477,1.0
2024-01-03,562260,102.07639268312639,102.47828679834075,102.04741414703663,102.16504262320355,1.0
2024-01-03,562700,109.1036540016356,109.54201335711238,109.03998790880225,109.522444079038,1.0
2024-01-03,562900,87.28892849004347,87.62762014139507,86.24313697868482,86.49279605823573,1.0
2024-01-04,159210,96.35739637025942,96.51577119929162,95.26858200820709,95.53330960655087,1.0
2024-01-04,159323,87.9139692282361,88.16005692436784,86.7937489783826,87.19193733251174,1.0
2024-01-04,159512,113.48968943125028,114.42903780536463,112.89170563434094,113.99778106479009,1.0
2024-01-04,159565,116.48481843822285,119.34835356413575,116.42960283107766,119.3399545059556,1.0
2024-01-04,159637,99.02436937162828,99.26278003044052,98.7798257191288,98.86994051900673,1.0
2024-01-04,159710,100.1869630320794,102.1705361671876,100.15663801046769,101.93253411803866,1.0
2024-01-04,159720,118.04326457464003,119.02576227078676,117.43996657797815,118.53767949817116,1.0
2024-01-04,159795,100.38636414463336,100.70617473140528,100.16778318674993,100.47207045237478,1.0
2024-01-04,159806,116.57933660788069,116.69170456786345,115.15180992325507,115.39844453349149,1.0
2024-01-04,159824,106.45984548059045,106.72072328430163,106.23473138877814,106.60648029307302,1.0
2024-01-04,159825,107.17322211288595,107.34555200091705,107.13273730037058,107.30116275996166,1.0
2024-01-04,159827,111.22093702347381,111.22966373719953,110.48789291175949,110.92516848512567,1.0
2024-01-04,159888,87.77702772352164,87.98699834531071,87.69436812598623,87.69941043892098,1.0
2024-01-04,159889,116.20451433733697,116.36921250774814,115.42330853095693,115.43551456220212,1.0
2024-01-04,515030,100.19483741115192,100.33450095069327,98.52363675098772,98.95527790208025,1.0
2024-01-04,515250,82.16441360056137,82.2372959384682,81.85828203441402,82.18448333485901,1.0
2024-01-04,515700,118.58900687773631,120.59708695864084,118.57321896391473,120.23670224572143,1.0
2024-01-04,516380,105.96851988295528,105.97419714815086,105.7805942397725,105.96430038330672,1.0
2024-01-04,516390,91.38503489689774,91.58264192881467,90.23963463465691,90.46416514332945,1.0
2024-01-04,516520,114.17889485495098,115.99710613599375,114.06708999156332,115.70859854037063,1.0
2024-01-04,516550,90.07349884760524,90.46676039960012,89.61699668625145,90.24860570613636,1.0
2024-01-04,516590,89.38134358558331,89.50952552936876,88.96452371991515,89.20416836576536,1.0
2024-01-04,516660,110.15697235068447,110.60811656505543,109.73398627985655,110.25419115808911,1.0
2024-01-04,516810,100.84878205314368,101.65113724448942,100.74215481944763,101.49762662940617,1.0
2024-01-04,516870,106.48273154863172,107.16933991568538,106.25732649176557,107.1223500929119,1.0
2024-01-04,520720,82.30582168934252,82.89458663288382,82.15642699270143,82.790406022783,1.0
2024-01-04,560000,88.17307518927042,88.27658654024157,87.90414530933856,88.27292854607441,1.0
2024-01-04,562260,101.90488945159231,102.40742351285469,101.70238321761643,101.98336853845316,1.0
2024-01-04,562700,109.39161132820594,109.45463498259892,108.82762086242973,109.1237260324773,1.0
2024-01-04,562900,86.667981303627,87.05284124059165,86.6330710068155,87.0223287020058,1.0
2024-01-05,159210,95.4467192208863,95.47949144388616,94.08898657287531,94.12289918670687,1.0
2024-01-05,159323,87.29579048199017,87.6041831895525,86.04076599784193,86.44481293043852,1.0
2024-01-05,159512,114.03825967015399,114.998896021779,113.96082012050222,114.70908409083465,1.0
2024-01-05,159565,119.55118060145321,119.65471012039905,118.30138309965157,118.47592206400365,1.0
2024-01-05,159637,98.7288785991675,99.48480766047727,98.50269201049849,99.41895594191898,1.0
2024-01-05,159710,102.05705293502419,102.28019331329658,100.45456699515483,100.47989268068673,1.0
2024-01-05,159720,118.56682189606731,120.00458329874341,118.3152671554122,119.82759233413574,1.0
2024-01-05,159795,100.23783763584154,100.94626559942888,100.18168953859285,100.93025119071966,1.0
2024-01-05,159806,115.25172539887832,117.028303990174,115.15257145510337,116.8834474569528,1.0
2024-01-05,159824,106.64319070701896,106.84975511245024,105.75314095512805,105.8688169735682,1.0
2024-01-05,159825,107.84451539179992,108.23363956315852,105.73794887329021,105.85006365459144,1.0
2024-01-05,159827,111.33253580642325,111.63796724264867,110.76692991907022,111.03361554480506,1.0
2024-01-05,159888,87.40421944083016,88.29384838184941,87.32808123168975,88.23020024069595,1.0
2024-01-05,159889,115.21589433470078,115.45255238208937,114.75602183249806,115.40626517120944,1.0
2024-01-05,515030,99.00698488222798,99.0746604244389,97.9958379244963,98.06458988467902,1.0
2024-01-05,515250,81.94543621610251,82.04911789333758,81.45518854639563,81.59204783763582,1.0
2024-01-05,515700,119.91273832400297,120.57565536405956,119.8244188233884,120.14184945281006,1.0
2024-01-05,516380,105.5525279224725,105.91640642479915,105.47777278520505,105.60776810734107,1.0
2024-01-05,516390,90.60649217371218,91.13349717973095,90.1660457418542,90.49959913413973,1.0
2024-01-05,516520,115.63999815057518,117.77412670031208,115.04535170222353,117.42206398938346,1.0
2024-01-05,516550,90.31749978323238,90.32974602144502,88.73983759208922,89.0816200433228,1.0
2024-01-05,516590,89.00266899470405,89.05379850260678,87.99656145331292,88.38965556536836,1.0
2024-01-05,516660,110.34806479466943,113.33836862857545,110.2333596819884,113.16179414635646,1.0
2024-01-05,516810,101.08707947706209,102.25192640193595,101.03083473875358,101.72766568240598,1.0
2024-01-05,516870,107.47807745517765,107.48671325543289,107.07704447030902,107.17164694785413,1.0
2024-01-05,520720,82.99700813514906,83.0608883342977,81.64520588507847,82.11161576903696,1.0
2024-01-05,560000,88.17911984905118,89.16923623606635,88.14830969268651,88.68990222446286,1.0
2024-01-05,562260,102.02718935926315,102.60727474587979,101.7333957883419,102.12485727343562,1.0
2024-01-05,562700,109.27411092710982,109.4559204034109,108.47888000085896,108.95508192542106,1.0
2024-01-05,562900,87.04938034609039,87.74875098151584,86.87618730364,87.68836787736635,1.0
2024-01-08,159210,94.09169463762906,94.34399886740229,92.9770865004927,93.19472500260261,1.0
2024-01-08,159323,86.33877051454763,87.58218978150927,86.1304992352029,87.23960021162416,1.0
2024-01-08,159512,114.69829256779445,116.00705066719591,113.9451931385017,115.63115170889479,1.0
2024-01-08,159565,118.05836636850802,121.66710717377184,117.79705772745793,121.58549715348474,1.0
2024-01-08,159637,99.42026635578415,100.65387223596913,99.1476243103802,100.5301883860638,1.0
2024-01-08,159710,100.45921806041554,101.7457175466421,100.38632121550076,100.91929455994057,1.0
2024-01-08,159720,119.94924931622967,120.36271355028177,119.19386926967286,119.53314263083683,1.0
2024-01-08,159795,101.30325098737818,101.59031667439041,99.10810115952964,99.45155103824149,1.0
2024-01-08,159806,116.52705090493909,117.48880374842409,116.48752731507594,117.35961710322542,1.0
2024-01-08,159824,105.98164501539264,106.07867244759733,104.0766693144755,104.14320207154869,1.0
2024-01-08,159825,106.1634008444479,106.57848638487239,105.16453633185832,105.25784882792101,1.0
2024-01-08,159827,110.98854878930112,113.90686898420999,110.81471977827984,113.2382537538613,1.0
2024-01-08,159888,88.1648013598208,88.51129184425005,87.9762757008306,88.28634590891028,1.0
2024-01-08,159889,115.16490828487044,115.51364715714872,114.73792276620354,114.95874753885373,1.0
2024-01-08,515030,98.13440298415188,98.22337349214335,96.7184265901156,97.07647427857006,1.0
2024-01-08,515250,81.60624128188303,82.13377419828048,81.20421362933033,81.91292820780426,1.0
2024-01-08,515700,120.1064572532094,120.12862965317089,119.78390301144579,119.91969828552548,1.0
2024-01-08,516380,105.3284379849972,105.68554203087149,105.30867680201249,105.46090293419942,1.0
2024-01-08,516390,90.31419284698046,90.49938202857781,89.76729823966367,90.1413228196341,1.0
2024-01-08,516520,117.48034915373935,118.87381976332266,117.40152383281777,118.38602800172565,1.0
2024-01-08,516550,89.07211060810029,89.15681497312484,87.5497210236074,87.647769023686,1.0
2024-01-08,516590,88.11347263117275,89.00014508176679,88.00687787547174,88.74109079204052,1.0
2024-01-08,516660,113.2528589158155,114.14844934313619,113.16174902147746,114.13190841408988,1.0
2024-01-08,516810,101.7539947426169,102.12329850082199,100.67755737802679,101.00068679611884,1.0
2024-01-08,516870,107.04758039347082,107.0975655393196,105.81651881984239,106.19468025611388,1.0
2024-01-08,520720,82.23045824493033,82.26089012637279,81.36082818692397,81.66853932244295,1.0
2024-01-08,560000,88.60059808482136,89.2530448523514,88.33297357010491,88.91463836252318,1.0
2024-01-08,562260,101.9784953533112,102.58073181867529,100.6189695874228,101.20785998587414,1.0
2024-01-08,562700,108.7394534149853,109.99636037218568,108.38331099365254,109.9862105515171,1.0
2024-01-08,562900,87.75005776805222,88.11620202616487,86.05109331690124,86.33896250740126,1.0
2024-01-09,159210,93.1933389460413,93.87110335289395,92.97761055700651,93.28756277124951,1.0
2024-01-09,159323,87.37937661485586,88.05591020781421,87.25272685214463,87.67176454264221,1.0
2024-01-09,159512,115.76878288120017,117.6327335106786,115.14175981902218,117.32345873101127,1.0
2024-01-09,159565,121.4085545723919,121.88741251561467,120.05769990380487,120.38117018777483,1.0
2024-01-09,159637,100.58567041367749,101.22677287467839,98.63417148035616,99.093583267169,1.0
2024-01-09,159710,100.93447393781913,102.26773215013296,100.72889902085217,102.20317707757934,1.0
2024-01-09,159720,119.62963675780087,120.68251174907122,119.41950326016911,120.35545324276109,1.0
2024-01-09,159795,99.4481125122235,100.54292262176061,99.19307610424916,100.4906541227364,1.0
2024-01-09,159806,117.38834643041416,117.82181622407656,117.3096354881327,117.49933479417408,1.0
2024-01-09,159824,104.04646037357107,104.40755679274778,103.94778176906378,104.32662106302733,1.0
2024-01-09,159825,105.49349950243307,106.15112473414382,105.26350724513325,105.92041786785072,1.0
2024-01-09,159827,113.32341896936137,113.42789608416591,112.00530306795345,112.00858432613562,1.0
2024-01-09,159888,88.12991214704627,89.93018101757505,87.9385212594569,89.78669522462762,1.0
2024-01-09,159889,115.00438572856012,115.30814810265264,114.98488415562073,115.09269090664598,1.0
2024-01-09,515030,97.0363096497576,98.37785697320786,97.01577731416589,98.10652442868255,1.0
2024-01-09,515250,81.81177470798414,82.01481728251395,81.69062620203943,81.9504617202402,1.0
2024-01-09,515700,120.07497538760107,121.31263089201995,119.54581358739505,121.23166984304866,1.0
2024-01-09,516380,105.75390434842257,106.07769535008592,104.74157749116002,104.85498928045992,1.0
2024-01-09,516390,90.29136630439872,91.6411885433789,90.17459038326385,91.31380047773445,1.0
2024-01-09,516520,118.3882386756136,119.83126679536566,118.1037038335982,119.6541116728363,1.0
2024-01-09,516550,87.83819710977906,87.93792875958597,87.74685476726343,87.88002108330055,1.0
2024-01-09,516590,88.85388710618669,88.9877345656389,88.22889980060411,88.47641443823407,1.0
2024-01-09,516660,114.1347300132389,114.77923172126688,113.94121760488345,114.44036891455761,1.0
2024-01-09,516810,100.92835764503336,101.88291211436193,100.80193415452555,101.34953748811144,1.0
2024-01-09,516870,106.33942487662728,106.66072046497489,105.97547470213412,106.04782546544732,1.0
2024-01-09,520720,81.39153229456102,81.46664359213648,81.07179519452271,81.23266735940587,1.0
2024-01-09,560000,88.92028398044559,88.98197210161163,88.21472148006511,88.25962045907974,1.0
2024-01-09,562260,101.23294236638814,101.58406259266026,101.15438052819799,101.50233890196422,1.0
2024-01-09,562700,109.90754915540512,111.42172303932648,109.41534236783347,111.24908771013045,1.0
2024-01-09,562900,86.34814126252445,86.43144315130034,85.33625123486436,85.45274538834569,1.0
2024-01-10,159210,92.96286242986316,94.29696466260144,92.94120300746535,94.0313902624088,1.0
2024-01-10,159323,87.62514530160094,88.13413706694905,87.34650128128098,88.02078645599094,1.0
2024-01-10,159512,117.66194641478361,117.8509358568996,117.48209533509964,117.70170954559366,1.0
2024-01-10,159565,120.06445400294572,120.78890358342109,119.89744519849059,120.76523769545273,1.0
2024-01-10,159637,99.20567068384908,100.66722092485784,99.14741366056951,100.41234712886974,1.0
2024-01-10,159710,101.89532083496242,102.23592197115195,101.59314143197983,102.1729926144099,1.0
2024-01-10,159720,120.65411056407044,122.43007433167932,119.8081685216139,121.74945286649421,1.0
2024-01-10,159795,100.47429721786774,100.4807797895779,100.04811346628792,100.22042157962626,1.0
2024-01-10,159806,117.37876134285598,117.84978834543891,117.02462150479424,117.5910663326219,1.0
2024-01-10,159824,104.16294605069488,105.03537740367032,104.10920953596363,104.64668886768006,1.0
2024-01-10,159825,105.83826854325892,105.85024486588948,105.57543051250589,105.69426379368014,1.0
2024-01-10,159827,111.67590640240995,113.70631439594007,111.41415176846449,113.34674165434099,1.0
2024-01-10,159888,89.84052611166112,90.76553919348441,89.69914323267145,90.12400383199089,1.0
2024-01-10,159889,115.32622412906694,115.49232127251229,114.75109288725427,115.21464219421782,1.0
2024-01-10,515030,97.9688636085719,98.86469070372476,97.75638942846676,98.53367592216195,1.0
2024-01-10,515250,82.01866067745988,82.04433159543434,81.0320800828941,81.14444736772158,1.0
2024-01-10,515700,121.47221877049967,121.61880964380401,120.62466032958675,120.63371513849631,1.0
2024-01-10,516380,104.78195962561098,105.13159830267078,104.30420323639956,104.42122399558193,1.0
2024-01-10,516390,91.65322969265848,91.8317389492561,89.70187429448639,90.18205258890576,1.0
2024-01-10,516520,119.70445479540733,121.02067607165684,119.48315418692222,120.8364648877807,1.0
2024-01-10,516550,87.77158073970467,88.03594460110462,87.2575762916883,87.32176052928723,1.0
2024-01-10,516590,88.5975383669831,88.74238841761263,87.64247168264708,88.01099076822335,1.0
2024-01-10,516660,114.08764699006984,114.85993919958767,113.5607990501168,113.65260786736391,1.0
2024-01-10,516810,101.12538571961304,101.53380085152165,101.10702108975833,101.25105154978846,1.0
2024-01-10,516870,106.27878978758022,106.89105944200396,106.16799300694726,106.55808427359818,1.0
2024-01-10,520720,81.01562142167549,81.55971297399826,80.82270348474877,81.36072181333526,1.0
2024-01-10,560000,88.17069910519098,89.7243348525856,87.89139324372023,89.57570547083436,1.0
2024-01-10,562260,101.64912732199647,101.91807279420196,101.07406777773203,101.67993351936572,1.0
2024-01-10,562700,111.12782115828631,111.84927265436065,110.1557056368621,110.17775154747687,1.0
2024-01-10,562900,85.4527598115884,85.76343720358982,85.36360075823362,85.54873904733392,1.0
2024-01-11,159210,94.11819137558274,94.18673303770908,93.44713998633077,93.62017017091553,1.0
2024-01-11,159323,88.05213064637879,88.22123094049591,87.87499320905293,88.15772988277557,1.0
2024-01-11,159512,117.94105227782507,118.95101882753933,117.52701860664652,118.75318520437422,1.0
2024-01-11,159565,120.55275339239171,121.05080348395533,119.3656901879052,119.62833593862317,1.0
2024-01-11,159637,100.49026421523104,101.49090869946033,99.75378866201196,101.3620191581274,1.0
2024-01-11,159710,102.15254869972627,104.09181519807349,101.73565609701818,103.7715019419902,1.0
2024-01-11,159720,121.92511599003814,122.2026669889091,120.64383161994775,120.70703348922939,1.0
2024-01-11,159795,100.1392219574364,100.80932029321855,99.96582111723065,100.65825710392782,1.0
2024-01-11,159806,117.30905752643181,118.04384190459312,117.23385627370783,117.94262693466972,1.0
2024-01-11,159824,104.64188397028731,105.08754876462947,104.19782903539831,104.56505338766618,1.0
2024-01-11,159825,105.50756552408455,105.53293146382478,105.24630791355882,105.2727005302702,1.0
2024-01-11,159827,113.61660065158195,113.66296406455871,113.04086398883224,113.4940451573231,1.0
2024-01-11,159888,89.93748713609713,90.01276832403786,89.08086714360634,89.42424537607639,1.0
2024-01-11,159889,115.33584958902199,115.82268485357825,115.22226625753984,115.7809982468011,1.0
2024-01-11,515030,98.46764434387143,98.75227261742202,97.6022879244594,97.86660844960238,1.0
2024-01-11,515250,81.25314663326118,81.2714160769721,80.6870000171394,80.83342553844186,1.0
2024-01-11,515700,120.7477971834528,121.15749820789483,120.37146822191268,120.95529716619349,1.0
2024-01-11,516380,104.40622407400029,104.46401427347722,103.59719538212548,103.96281459751171,1.0
2024-01-11,516390,90.17725007861553,90.2355110722507,89.26989257953562,89.35701196406418,1.0
2024-01-11,516520,120.46795524165672,122.08216825177553,120.36931618965438,121.38817041349488,1.0
2024-01-11,516550,87.49398943738746,87.56900930017747,85.83841302480519,85.95177238374336,1.0
2024-01-11,516590,87.9461906460514,88.58231181362639,87.76483488017993,88.371628101457,1.0
2024-01-11,516660,113.51168916604722,113.67188462492857,113.3470798879355,113.57575094471497,1.0
2024-01-11,516810,101.26432203522809,101.42927244293303,100.37181950011062,100.76964543962853,1.0
2024-01-11,516870,106.35457358055251,106.67029297480464,106.10762152875236,106.14414137464806,1.0
2024-01-11,520720,81.38776109238857,81.46078493058388,81.19297127001211,81.25567044749019,1.0
2024-01-11,560000,89.40783994761715,90.30730565857634,89.26308373545258,89.82350159673099,1.0
2024-01-11,562260,101.6440895083686,104.469530976391,101.59452881756472,103.96123268845304,1.0
2024-01-11,562700,110.35599380331759,110.42662668683381,109.89272847247018,110.00534044208275,1.0
2024-01-11,562900,85.42528228749579,85.52746555174883,84.93450075557477,85.34111304278024,1.0
2024-01-12,159210,93.53572454721933,95.10969999418576,93.37727901293113,94.81334812476075,1.0
2024-01-12,159323,87.6913452721059,87.70332417774883,87.36182106802345,87.67969704277871,1.0
2024-01-12,159512,118.7860142391155,119.29311601720421,118.37206041065187,119.23521631945768,1.0
2024-01-12,159565,119.67663194655334,120.20659300273304,118.99056336287263,119.93377149730331,1.0
2024-01-12,159637,101.28696334763677,101.74352110025683,100.83872743298717,101.53376512334631,1.0
2024-01-12,159710,103.77745542425127,104.19479596577528,103.09667766701278,103.2355116218585,1.0
2024-01-12,159720,120.60010021937806,121.01180661215778,119.8565057252108,120.56147497868392,1.0
2024-01-12,159795,100.89580369348012,101.17135665921342,100.61340983838761,101.16945560676038,1.0
2024-01-12,159806,117.95955109613342,118.75859968317062,117.685180712024,118.68496357488554,1.0
2024-01-12,159824,105.08869970041847,105.31229546353238,103.01121106924545,103.33142267615135,1.0
2024-01-12,159825,105.43880145697695,106.74979241171357,105.25233680251064,106.46977969892173,1.0
2024-01-12,159827,113.32141870623198,114.04645628713938,112.92545954193976,113.87937171497003,1.0
2024-01-12,159888,89.79440038547826,90.09930789783846,88.38678712628285,88.6698601098976,1.0
2024-01-12,159889,116.12193723062288,116.16314854862969,113.84413269391281,114.07397796059506,1.0
2024-01-12,515030,97.53716106856083,97.58091746479184,97.36616242700929,97.43548240620142,1.0
2024-01-12,515250,80.89792073963694,81.30072204650789,80.57688095337542,81.24384496013818,1.0
2024-01-12,515700,121.25973477019454,121.64584532248085,119.8978350567256,120.26989658145652,1.0
2024-01-12,516380,104.02176881255588,104.09418332948438,103.1713490308368,103.73448273379985,1.0
2024-01-12,516390,89.62499005936768,89.64515938850406,89.40838525916155,89.54101122446288,1.0
2024-01-12,516520,121.549669543257,121.94264615969207,121.48922573921355,121.72029700924861,1.0
2024-01-12,516550,86.04434207363396,86.57643554157735,85.85452764671115,86.33294101058206,1.0
2024-01-12,516590,88.42353040078939,88.49711444062034,87.3676926876096,87.575496879412,1.0
2024-01-12,516660,113.48323062236824,114.92640317411542,113.23894092918576,114.89063080038747,1.0
2024-01-12,516810,100.79284893379402,100.97748466693403,100.12487753914681,100.1556402460702,1.0
2024-01-12,516870,106.16028528664178,106.16780642051138,105.60291049413543,105.87924526417102,1.0
2024-01-12,520720,81.25010686505811,81.51687867312634,80.77102708157902,80.94619329302931,1.0
2024-01-12,560000,89.69634786948487,90.00278217118691,89.33680201451165,89.38632760625715,1.0
2024-01-12,562260,104.15115227365666,104.41897182858791,104.07903673742871,104.0797994593676,1.0
2024-01-12,562700,109.97139735351979,110.86789814916433,109.68831926028551,110.75750777924388,1.0
2024-01-12,562900,85.39513298790595,85.49813863555958,85.31025741339963,85.33817656875118,1.0
2024-01-15,159210,95.05256885320007,95.55425693938102,94.06945793979139,94.28010567919127,1.0
2024-01-15,159323,87.6205421334521,87.6360960907409,87.03797862891815,87.5113937439647,1.0
2024-01-15,159512,118.79232461843866,118.9736134848256,117.40884027750211,117.44825653988036,1.0
2024-01-15,159565,120.23001342040504,121.18120293868964,120.0165725650988,120.89188923806546,1.0
2024-01-15,159637,101.42997631372967,101.48088840183453,101.34719453743314,101.34856069744013,1.0
2024-01-15,159710,103.2017061201394,104.60713711623798,103.1917319320934,104.44706823656051,1.0
2024-01-15,159720,120.40685077732424,120.57492999309753,118.40518628686652,118.52569436232255,1.0
2024-01-15,159795,101.06325226090354,102.4895399229733,100.8810360430199,102.29525224000263,1.0
2024-01-15,159806,118.86709199878372,119.5618473199501,118.57233255943493,119.5502783203492,1.0
2024-01-15,159824,103.27202205089151,103.60097624488967,103.16065387442568,103.59363886325906,1.0
2024-01-15,159825,106.23540537426939,106.25118063864687,105.4055553094369,105.59202937454427,1.0
2024-01-15,159827,113.7516550511843,114.21237160700242,113.13353507705149,113.99864115404304,1.0
2024-01-15,159888,88.37913205144804,89.36463526125483,87.84120764147427,89.05894158156023,1.0
2024-01-15,159889,113.88523844703238,114.00033747278418,112.9681690421861,113.0811088586937,1.0
2024-01-15,515030,97.59955369008424,98.15646689060601,96.5937248714783,96.80398092068094,1.0
2024-01-15,515250,81.25564031921037,82.11519574357098,80.98748152411106,82.0016204201294,1.0
2024-01-15,515700,120.3323783290432,123.31840936684128,120.12775750795956,122.73066536407039,1.0
2024-01-15,516380,103.46418409233064,104.62350517326942,103.38259208390781,104.2905364102001,1.0
2024-01-15,516390,89.37674012697182,90.36989018175724,89.07832310351982,89.92430264470877,1.0
2024-01-15,516520,121.72112857408075,122.96193009418708,121.54347559396768,122.25935765783159,1.0
2024-01-15,516550,86.33086385385207,87.8945474079943,85.97164286197217,87.81847280389229,1.0
2024-01-15,516590,87.60844657234038,88.40039302698256,87.47587830493299,88.12579307609,1.0
2024-01-15,516660,114.7979610945869,116.53734951494307,114.5660925345958,116.48434848915649,1.0
2024-01-15,516810,100.34481739801461,102.3513931477338,100.26338005820851,102.3296521245523,1.0
2024-01-15,516870,105.99644679152485,106.24304709463665,105.69372380727185,105.74307321535217,1.0
2024-01-15,520720,80.86555796104523,81.09136616151687,80.691200817767,80.71884739299298,1.0
2024-01-15,560000,89.20037509254747,89.94372726161458,88.99695498321907,89.6991683061052,1.0
2024-01-15,562260,104.24441498114639,105.50759662347131,104.1258969288403,105.21898904701355,1.0
2024-01-15,562700,110.99025288027491,112.61142273203608,110.9464726004285,112.44900554289956,1.0
2024-01-15,562900,85.32157204692481,85.6778201148853,84.54118604579253,84.76625772658161,1.0
2024-01-16,159210,94.39155484748252,95.03535049349865,94.09959168039099,94.11016886373918,1.0
2024-01-16,159323,87.73254238487405,88.03335362913279,87.21143091763827,87.46479771457918,1.0
2024-01-16,159512,117.63861339477721,117.65337404421193,117.0255798121223,117.31489203932315,1.0
